sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_vsi_bank_arb_credit_dbg1,0x29729b28
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_swid_bank_arb_credit_dbg0,0x29729b40
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_swid_bank_arb_credit_dbg1,0x29729b48
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_swid_bank_arb_credit_dbg2,0x29729b50
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_co_arb_credit_dbg,0x29729bc8

sv.mmg.nss.ecq.ecq_threshold_regs.ecq_icqifc_state0,0x27803630
sv.mmg.nss.ecq.ecq_threshold_regs.ecq_icqifc_state1,0x27803638
sv.mmg.nss.ecq.ecq_threshold_regs.ecq_icqifc_state2,0x27803640
sv.mmg.nss.ecq.ecq_threshold_regs.ecq_icqifc_state3,0x27803648

sv.mmg.nss.icq.icq_regs.icq_cxpifc_state0,0x27000d10
sv.mmg.nss.icq.icq_regs.icq_cxpifc_state1,0x27000d18
sv.mmg.nss.icq.icq_regs.lbm_eplifc_state0,0x27000d20
sv.mmg.nss.icq.icq_regs.lbm_eplifc_state1,0x27000d28
sv.mmg.nss.icq.icq_regs.lbm_cniifc_state0,0x27000d30
sv.mmg.nss.icq.icq_regs.lbm_cniifc_state1,0x27000d38

sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsy_dat_state,0x22800368
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsy_pmd_state,0x22800370
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsls_dat_state,0x22800378
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsls_pmd_state,0x22800380
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsls_v2v_dat_state,0x22800388
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_host_lsls_v2v_pmd_state,0x22800390
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsy_dat_state,0x22800398
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsy_pmd_state,0x228003a0
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsls_dat_state,0x228003a8
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsls_pmd_state,0x228003b0
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsls_v2v_dat_state,0x228003b8
sv.mmg.nss.bss.pr_cfg_map.pr_lanifc_acc_lsls_v2v_pmd_state,0x228003c0
sv.mmg.nss.bss.pr_cfg_map.pr_rdmaifc_host_dat_state,0x228003c8
sv.mmg.nss.bss.pr_cfg_map.pr_rdmaifc_host_pmd_state,0x228003d0
sv.mmg.nss.bss.pr_cfg_map.pr_rdmaifc_acc_dat_state,0x228003d8
sv.mmg.nss.bss.pr_cfg_map.pr_rdmaifc_acc_pmd_state,0x228003e0
sv.mmg.nss.bss.pr_cfg_map.pr_cpeifc_host_dat_state,0x228003e8
sv.mmg.nss.bss.pr_cfg_map.pr_cpeifc_host_pmd_state,0x228003f0
sv.mmg.nss.bss.pr_cfg_map.pr_cpeifc_acc_dat_state,0x228003f8
sv.mmg.nss.bss.pr_cfg_map.pr_cpeifc_acc_pmd_state,0x22800400
